title,count,comment_text,vote,reply,date
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,不错，期待接下来的故事吧,5,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,I like their way of describing traditional festivals and fantasy stories. It gives me an immersive feel,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,Chinese people love using vibrant red and a whole lot of lights during festivals. This truly creates a warm feeling.,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"This is exactly my cup of tea. I like their way of describing traditional festivals and fantasy stories. It gives me an immersive feel, and seems like an invitation to me: “Come on, buddy, join us!”",0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,Chinese people love using vibrant red and a whole lot of lights during festivals. This feeling is very warm,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,I like this kind of ending. The story begins with fights with different people all over the place and the key figure makes a low-profile appearance in the end.,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,来挑战不可能:用梦琪，不能使用二技能，装备全部是防御装备，输了死佩奇买零食，如果赢了嗯，拿死佩奇的红包，100元给居哥,2,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"Guys, did you notice that when the man with facial paralysis was chasing the rabbit girl, the background was also changed like a moving maze. Fantastic!",0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,The giant vessel at the beginning is amazing. I used to see a Chinese play the instrument the woman plays in the video. What wonderful sound!,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,It is the first time I saw this towered vessel with Chinese ancient architects. It is much cooler than modern cruise ships.,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,It has a strong immersive sense. I wanna sit on that boat too，The girls here are so beautiful!,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"It has a strong immersive sense. I wanna sit on that boat too, standing beside that slicked-back hunk.",0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,It is the first time I saw this towered vessel with Chinese ancient architects. really so cool!,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"Ancient China was most prosperous during the Tang Dynasty. People wore exquisite hair accessories, gorgeous clothes, and light gauze over their face. Wanna live at that time too.",0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,终于更了,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,Is every Chinese festival so bustling and exciting? I can only see this kind of scene on Christmas.,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,I can only see this kind of scene on Christmas.,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,帅！,1,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"Wow.  I had the choice, I’d surely choose this world, prosperous, advanced, crowed with good-looking girls.",0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,Is this what a Chinese female president looks like? So pretty!,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"They are much prettier than the girls I saw in Chinatown. I feel like I’m in love~
No pure Chinese in Chinatown nowadays",0,1 reply,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"Wow. I had the choice, I’d surely choose this world",0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,I admit I was attracted by the exquisite CG scene though I don’t know what happened to them.,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,These scenes look like what I saw in Chinatown. Red lanterns and protruding eaves make it of a good taste of Tang.,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,China has a long history. That’s why they can craft such works,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"Wow.  I had the choice, I’d surely choose this world, prosperous, advanced, crowed with good-looking girls.",0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,懂了，新英雄司空,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"點解用英文標題
居哥想国际化
 @sohchisheng7754 
 ，",38,2 replies,3 years ago (edited)
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"所有射手就我百里最帅（嘿嘿，真香。狄仁杰还真帅）咳咳，狄仁杰保护假陛下时，他很真帅。还有他最后一刻丢的大招如果公孙丽没用伞来档真的会搞出人命
可看他那力度，有点疼啊
这我很同意
狄仁杰还加强一波，现在狄仁杰真的是上分必备。皮肤我只用信誉专属，信誉专属的手感最好。他音效就很清脆，很疗愈
公孙离最美的射手（不接受任何反驳），除了虞姬贵八皮肤
@KHOR ZHENG YI Moe
 哈哈
@KHOR ZHENG YI Moe
 我同意
我本命百里表示：你们说啥呢！！！狂风之息
百里表示：我硬刚不过你，可是我手长啊。有本事你来啊，你追我如果你追到我，我就和你***
可你还是打不到，大招一开，谁也不爱",10,10 replies,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,咋不更新了啊,1,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"2 我第二个看到的，哈哈。
不好笑",8,1 reply,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"What a shame! Why this is just a game CG? If it were made into a movie, I bet it would be a huge hit at the box office.",1,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,Is this the place where Li Bai lived? Why didn’t he show up!,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,为什么一个明明没有位移的射手可以追得上有三个位移的英雄(　ﾟ皿ﾟ),0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,為什麼不疼是英文,1,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"哈喽╰(*´︶`*)╯哈喽
hellohelloLike 
 Like (/≧▽≦/) Looking forward to the next video (๑˙ー˙๑)赞
赞(/≧▽≦/)期待下一个影片(๑˙ー˙๑)",0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,为什么是timi，我的是腾讯，然后就进入了,1,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,还行,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,号被盗了你就眨眨眼,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,身為警長 自己犯法,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"话说最后那声陛下好像甸猫的声音
对啊",0,1 reply,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"居哥又来水视频了XD
是啊",15,1 reply,3 years ago (edited)
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,1,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"那个，sleepless好像是失眠的意思
不夜长安",1,1 reply,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,最后什么情况,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,水了一期,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"你们说天美如果画时间做电影，收入会有多少
亏？
不是天美弄的
另一個團隊",2,3 replies,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,这应该是峡谷重案组第六季的内容,0,0,3 years ago (edited)
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,24m38m,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,2,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,有点懵,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,居哥你这也太水了巴,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,在搞什么？真假女帝吗？,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,水視頻?,0,0,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"天美用心做动画,游戏却做得不够好...一天不把这垃圾排位匹配机制改一下的话,只会把王者搞得更废
？？？天美的排位匹配机制不行吗？？？？ （一脸疑惑 ，挺好的呀，有啥问题？elo 機制不好？？ 我感觉现在王者搞得越来越好，不会搞得更废呀
你看看隔壁傳說你就會覺得王者很好
 @lisailoveyou8976 
 真的，那才叫乐色
 @user-km5hg1il1s 
 刀鋒大招= 蒙恬大招+血手進化
 @lisailoveyou8976 
 一波團戰被他殺了一個之後，他就像開了外掛一樣，沖過來1打4還能打贏
 @user-km5hg1il1s 
 所以我退遊了",6,6 replies,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"为什么会有两个武则天
前面是假，后面是真
 @Ysyow810724 
 怎么看出来的
 @user-pl1ro6mt1v 
 简单。你看前面的武则天退了一步，女王怎么给属下退步呢？所以前面是假的。
 @Ysyow810724 
 哦 懂了 谢谢你",0,4 replies,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"为什么是英文 主题
居哥要国际化",1,1 reply,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"他移位技能也沒有
移位?
@KHOR ZHENG YI Moe
 明白",0,2 replies,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,"R阿離我老婆不接受反駁呵呵
游戏人物当老婆
 @user-jx2lx4sl9q 
 有什麼不可以的嗎",0,2 replies,3 years ago
New CG Animation of Honor of Kings:“The Sleepless Chang’an”  【搬运】【自翻】《王者荣耀》新CG“不夜长安”,137,。。。。,0,0,3 years ago
